Ship Date,Forecast Qty,SO Quantity,Account Manager,Parent,Item,Item Description
2023-07-24T00:00:00,,1344,Vance Jensen,Walmart,8210,E-Series Accessory Mat
2023-07-24T00:00:00,,1536,Vance Jensen,Walmart,5236,Griddle Press: Large
2023-07-24T00:00:00,,1728,Vance Jensen,Walmart,5227,Angle Scraper - 5-inch
2023-07-24T00:00:00,,3000,Vance Jensen,Walmart,5237,"BLKST SM GRIDDLE PRESS
"
2023-06-16T00:00:00,,1398,Vance Jensen,Walmart,5242,Egg Ring Tray 6 Round Sections
2023-06-19T00:00:00,,,Vance Jensen,Walmart,5208,Rectangle Large Basting Cover (3LBS)
2023-06-19T00:00:00,,,Vance Jensen,Walmart,5343,Griddle Scraper
2023-06-19T00:00:00,,,Vance Jensen,Walmart,5318,Adjustable Warming Rack
2022-07-07T00:00:00,,1680,Vance Jensen,Walmart,4100,"4100 Blackstone All Purpose Seasoning, 7.3 ounces"
2022-07-07T00:00:00,,1680,Vance Jensen,Walmart,4107,"4107 Blackstone Steakhouse Seasoning, 7.3 ounces"
2022-07-07T00:00:00,,1728,Vance Jensen,Walmart,5236,Griddle Press: Large
2022-07-07T00:00:00,,576,Vance Jensen,Walmart,5154,Stainless Braided Hose Regulator (2LBS)
2022-07-07T00:00:00,,10080,Vance Jensen,Walmart,4114,GRIDDLE SEASONING & CONDITIONER
2022-07-07T00:00:00,,721,Vance Jensen,Walmart,5471,Propane Tank Adapter Hose with Regulator
2022-07-07T00:00:00,,6120,Vance Jensen,Walmart,4138,Griddle Degreaser Cleaner
2022-07-07T00:00:00,,360,Vance Jensen,Walmart,8203,E-series 3 pc Griddle Tool Kit
2022-07-07T00:00:00,,1440,Vance Jensen,Walmart,5370,4 Piece Professional Breakfast Kit
2022-07-07T00:00:00,,432,Vance Jensen,Walmart,5332,Adventure Ready 3pc Tool Kit
2023-01-05T00:00:00,,840,Vance Jensen,Walmart,6961,Portable Pizza oven with burner base and 15in pizza stone.
2023-02-10T00:00:00,,560,Vance Jensen,Walmart,6961,Portable Pizza oven with burner base and 15in pizza stone.
2022-12-27T00:00:00,,280,Vance Jensen,Walmart,6961,Portable Pizza oven with burner base and 15in pizza stone.
2022-12-29T00:00:00,,280,Vance Jensen,Walmart,6961,Portable Pizza oven with burner base and 15in pizza stone.
2022-12-30T00:00:00,,280,Vance Jensen,Walmart,6961,Portable Pizza oven with burner base and 15in pizza stone.
2022-07-07T00:00:00,,,Vance Jensen,Walmart,2166,Adventure Ready 22in Griddle
2022-07-07T00:00:00,,,Vance Jensen,Walmart,2008,ProSeries 28in XL Rangetop Griddle
2022-07-07T00:00:00,,,Vance Jensen,Walmart,1863,"Original 36"" Upgraded Griddle Cooking Station W/Hard Cover"
2022-07-08T00:00:00,,,Vance Jensen,Walmart,5097,SILICONE SPATULA MAT
2022-07-07T00:00:00,,,Vance Jensen,Walmart,5079,"BLACKSTONE 22"" GRIDDLE HARD COVER"
2022-07-07T00:00:00,,,Vance Jensen,Walmart,4104,"Blackstone Cheesesteak Seasoning, 7.3 ounces"
2022-07-07T00:00:00,,36,Vance Jensen,Walmart,5228,SCRAPER TONGS
2022-07-07T00:00:00,,20,Vance Jensen,Walmart,5275,Adventure Ready 3 Piece Set
2022-07-07T00:00:00,,396,Vance Jensen,Walmart,5433,Adventure Ready Knife Roll
2022-07-07T00:00:00,,18,Vance Jensen,Walmart,5328,Magnetic Tool Holder
2022-07-07T00:00:00,,42,Vance Jensen,Walmart,5097,SILICONE SPATULA MAT
2022-07-07T00:00:00,,,Vance Jensen,Walmart,5251,PANCAKE ART KIT
2023-06-20T00:00:00,,,Vance Jensen,Walmart,4109,"4109 Blackstone Cajun Seasoning, 8.3 ounces"
2023-06-20T00:00:00,,,Vance Jensen,Walmart,4107,"4107 Blackstone Steakhouse Seasoning, 7.3 ounces"
2023-06-20T00:00:00,,,Vance Jensen,Walmart,5249,Natural Gas Conversion Kit - Large items (WM)
2023-06-20T00:00:00,,,Vance Jensen,Walmart,5473,Signature Series Chef Knife
2023-06-20T00:00:00,,,Vance Jensen,Walmart,5622,Adventure Ready Cutting Board Kit
2023-06-20T00:00:00,,,Vance Jensen,Walmart,4114,GRIDDLE SEASONING & CONDITIONER
2023-06-20T00:00:00,,,Vance Jensen,Walmart,5237,"BLKST SM GRIDDLE PRESS
"
2023-06-20T00:00:00,,,Vance Jensen,Walmart,5073,"BLKST SQUEEZE BOTTLES
"
2023-06-20T00:00:00,,,Vance Jensen,Walmart,4138,Griddle Degreaser Cleaner
2023-06-20T00:00:00,,,Vance Jensen,Walmart,5332,Adventure Ready 3pc Tool Kit
2023-06-20T00:00:00,,,Vance Jensen,Walmart,5566,Adventure Ready 22in Griddle Carry Bag
2023-06-20T00:00:00,,,Vance Jensen,Walmart,5610,3pc Pizza Kit
2023-06-20T00:00:00,,,Vance Jensen,Walmart,4190,"4190 Pineapple Sriracha Seasoning, 6.9 oz"
2023-06-20T00:00:00,,,Vance Jensen,Walmart,5003,"BLACKSTONE 28"" HARD COVER"
2023-06-20T00:00:00,,,Vance Jensen,Walmart,1529,"BLACKSTONE 28"" GRIDDLE COVER"
2023-06-20T00:00:00,,,Vance Jensen,Walmart,5114,Knit Griddle Gloves with Silicone Grip- 2 Pack
2023-06-20T00:00:00,,,Vance Jensen,Walmart,5154,Stainless Braided Hose Regulator (2LBS)
2023-06-20T00:00:00,,,Vance Jensen,Walmart,5331,Magnetic Griddle Accessory Tray
2023-06-20T00:00:00,,,Vance Jensen,Walmart,8207,E-Series Griddle Scoop
2023-06-20T00:00:00,,,Vance Jensen,Walmart,5715,Serving Tray - Orange (2pack)
2023-06-20T00:00:00,,,Vance Jensen,Walmart,4100,"4100 Blackstone All Purpose Seasoning, 7.3 ounces"
2022-07-08T00:00:00,,,Vance Jensen,Walmart,4109,"4109 Blackstone Cajun Seasoning, 8.3 ounces"
2022-07-08T00:00:00,,,Vance Jensen,Walmart,5236,Griddle Press: Large
2022-07-08T00:00:00,,,Vance Jensen,Walmart,4114,GRIDDLE SEASONING & CONDITIONER
2022-07-08T00:00:00,,,Vance Jensen,Walmart,4106,"Blackstone Parmesan Ranch Seasoning, 7.30 ounces"
2022-07-08T00:00:00,,,Vance Jensen,Walmart,2008,ProSeries 28in XL Rangetop Griddle
2022-07-08T00:00:00,,12,Vance Jensen,Walmart,5228,SCRAPER TONGS
2022-07-08T00:00:00,,,Vance Jensen,Walmart,5282,FRYING KIT - TONGS AND SKIMMER SPATULA
2022-07-08T00:00:00,,40,Vance Jensen,Walmart,5433,Adventure Ready Knife Roll
2022-07-09T00:00:00,,,Vance Jensen,Walmart,RP 93606,PIP-DO NOT ORDER(Was 8000V Hood Frame)
2022-11-28T00:00:00,,3360,Vance Jensen,Walmart,4100,"4100 Blackstone All Purpose Seasoning, 7.3 ounces"
2022-11-28T00:00:00,,1680,Vance Jensen,Walmart,4109,"4109 Blackstone Cajun Seasoning, 8.3 ounces"
2022-11-28T00:00:00,,1680,Vance Jensen,Walmart,4107,"4107 Blackstone Steakhouse Seasoning, 7.3 ounces"
2022-11-28T00:00:00,,96,Vance Jensen,Walmart,5151,Stainless Steel Butter Roller
2022-11-28T00:00:00,,672,Vance Jensen,Walmart,5225,Hamburger Spatula - Solid Blade
2022-11-28T00:00:00,,672,Vance Jensen,Walmart,5229,Griddle Spatula Set - 2 piece (Walmart Exclusive)
2022-11-28T00:00:00,,2160,Vance Jensen,Walmart,5153,DELUXE TACO RACK
2022-11-28T00:00:00,,128,Vance Jensen,Walmart,5249,Natural Gas Conversion Kit - Large items (WM)
2022-11-28T00:00:00,,2688,Vance Jensen,Walmart,5236,Griddle Press: Large
2022-11-28T00:00:00,,126,Vance Jensen,Walmart,5163,Side Shelf Cutting Board-Large Units
2022-11-28T00:00:00,,1410,Vance Jensen,Walmart,4123,4123 Blackstone Griddle Spray
2022-11-28T00:00:00,,2160,Vance Jensen,Walmart,4122,"4122 Blackstone Tequila Lime Seasoning, 7.4 ounces"
2022-11-28T00:00:00,,3360,Vance Jensen,Walmart,4121,"4121 Blackstone Whiskey Burger Seasoning, 9.6 ounces"
2022-11-28T00:00:00,,168,Vance Jensen,Walmart,5114,Knit Griddle Gloves with Silicone Grip- 2 Pack
2022-11-28T00:00:00,,320,Vance Jensen,Walmart,5280,Heavy-Duty Scraper with Signature Series Handle
2022-11-28T00:00:00,,420,Vance Jensen,Walmart,5227,Angle Scraper - 5-inch
2022-11-28T00:00:00,,192,Vance Jensen,Walmart,5154,Stainless Braided Hose Regulator (2LBS)
2022-11-28T00:00:00,,6048,Vance Jensen,Walmart,4114,GRIDDLE SEASONING & CONDITIONER
2022-11-28T00:00:00,,600,Vance Jensen,Walmart,5237,"BLKST SM GRIDDLE PRESS
"
2022-11-28T00:00:00,,168,Vance Jensen,Walmart,5073,"BLKST SQUEEZE BOTTLES
"
2022-11-28T00:00:00,,360,Vance Jensen,Walmart,5471,Propane Tank Adapter Hose with Regulator
2022-11-28T00:00:00,,35,Vance Jensen,Walmart,5303,Tote and Container System
2022-11-28T00:00:00,,1020,Vance Jensen,Walmart,4138,Griddle Degreaser Cleaner
2022-11-28T00:00:00,,318,Vance Jensen,Walmart,4200,Griddle Ready Sear & Serve - Sesame Teriyaki
2022-11-28T00:00:00,,102,Vance Jensen,Walmart,4202,Griddle Ready Sear & Serve - Loaded Italian
2022-11-28T00:00:00,,96,Vance Jensen,Walmart,5473,Signature Series Chef Knife
2022-11-28T00:00:00,,318,Vance Jensen,Walmart,4201,Griddle Ready Sear & Serve - Korean Sweet Fire
2022-11-28T00:00:00,,120,Vance Jensen,Walmart,5478,Collapsible Silicone Basting Cover
2022-11-28T00:00:00,,120,Vance Jensen,Walmart,8203,E-series 3 pc Griddle Tool Kit
2022-11-28T00:00:00,,720,Vance Jensen,Walmart,5370,4 Piece Professional Breakfast Kit
2022-11-28T00:00:00,,108,Vance Jensen,Walmart,5331,Magnetic Griddle Accessory Tray
2022-11-28T00:00:00,,240,Vance Jensen,Walmart,5565,Adventure Ready 17in Griddle Carry Bag
2022-11-28T00:00:00,,30,Vance Jensen,Walmart,5465,5465 - Adventure Ready Collapsible Griddle Press
2022-11-28T00:00:00,,216,Vance Jensen,Walmart,5332,Adventure Ready 3pc Tool Kit
2022-11-28T00:00:00,,96,Vance Jensen,Walmart,5566,Adventure Ready 22in Griddle Carry Bag
2022-11-28T00:00:00,,264,Vance Jensen,Walmart,5397,Griddle Light
2022-11-28T00:00:00,,54,Vance Jensen,Walmart,5325,Collapsible Breakfast Kit
2022-11-28T00:00:00,,1596,Vance Jensen,Walmart,4104,"Blackstone Cheesesteak Seasoning, 7.3 ounces"
2022-07-11T00:00:00,,,Vance Jensen,Walmart,5097,SILICONE SPATULA MAT
2022-07-11T00:00:00,,,Vance Jensen,Walmart,5275,Adventure Ready 3 Piece Set
2022-07-11T00:00:00,,,Vance Jensen,Walmart,5433,Adventure Ready Knife Roll
2022-07-11T00:00:00,,,Vance Jensen,Walmart,5480,Air Fryer Trivet w/foldable legs (2-pack)
2022-07-11T00:00:00,,1440,Vance Jensen,Walmart,4109,"4109 Blackstone Cajun Seasoning, 8.3 ounces"
2022-07-11T00:00:00,,3360,Vance Jensen,Walmart,4107,"4107 Blackstone Steakhouse Seasoning, 7.3 ounces"
2022-07-11T00:00:00,,72,Vance Jensen,Walmart,5151,Stainless Steel Butter Roller
2022-07-11T00:00:00,,672,Vance Jensen,Walmart,5229,Griddle Spatula Set - 2 piece (Walmart Exclusive)
2022-07-11T00:00:00,,384,Vance Jensen,Walmart,5154,Stainless Braided Hose Regulator (2LBS)
2022-07-11T00:00:00,,20160,Vance Jensen,Walmart,4114,GRIDDLE SEASONING & CONDITIONER
2022-07-11T00:00:00,,3360,Vance Jensen,Walmart,4106,"Blackstone Parmesan Ranch Seasoning, 7.30 ounces"
2022-07-11T00:00:00,,35,Vance Jensen,Walmart,5303,Tote and Container System
2022-07-11T00:00:00,,2550,Vance Jensen,Walmart,4138,Griddle Degreaser Cleaner
2022-07-11T00:00:00,,1908,Vance Jensen,Walmart,4200,Griddle Ready Sear & Serve - Sesame Teriyaki
2022-07-11T00:00:00,,636,Vance Jensen,Walmart,4202,Griddle Ready Sear & Serve - Loaded Italian
2022-07-11T00:00:00,,636,Vance Jensen,Walmart,4201,Griddle Ready Sear & Serve - Korean Sweet Fire
2022-07-11T00:00:00,,360,Vance Jensen,Walmart,8203,E-series 3 pc Griddle Tool Kit
2022-07-11T00:00:00,,432,Vance Jensen,Walmart,5332,Adventure Ready 3pc Tool Kit
2022-07-11T00:00:00,,792,Vance Jensen,Walmart,5397,Griddle Light
2022-07-11T00:00:00,,3360,Vance Jensen,Walmart,4104,"Blackstone Cheesesteak Seasoning, 7.3 ounces"
2022-07-11T00:00:00,,5040,Vance Jensen,Walmart,4100,"4100 Blackstone All Purpose Seasoning, 7.3 ounces"
2022-07-11T00:00:00,,3024,Vance Jensen,Walmart,5225,Hamburger Spatula - Solid Blade
2022-07-11T00:00:00,,5616,Vance Jensen,Walmart,5153,DELUXE TACO RACK
2022-07-11T00:00:00,,12690,Vance Jensen,Walmart,4123,4123 Blackstone Griddle Spray
2022-07-11T00:00:00,,3360,Vance Jensen,Walmart,4122,"4122 Blackstone Tequila Lime Seasoning, 7.4 ounces"
2022-07-11T00:00:00,,588,Vance Jensen,Walmart,5114,Knit Griddle Gloves with Silicone Grip- 2 Pack
2022-07-11T00:00:00,,480,Vance Jensen,Walmart,5280,Heavy-Duty Scraper with Signature Series Handle
2022-07-11T00:00:00,,6720,Vance Jensen,Walmart,5227,Angle Scraper - 5-inch
2022-07-11T00:00:00,,2160,Vance Jensen,Walmart,5471,Propane Tank Adapter Hose with Regulator
2022-07-11T00:00:00,,624,Vance Jensen,Walmart,5400,Infrared Thermometer and Probe Combo
2022-07-11T00:00:00,,240,Vance Jensen,Walmart,5370,4 Piece Professional Breakfast Kit
2022-07-11T00:00:00,,240,Vance Jensen,Walmart,5565,Adventure Ready 17in Griddle Carry Bag
2023-06-20T00:00:00,,,,Walmart,RP 90717,RP 90717 -- Table Top Regulator
2023-06-20T00:00:00,,,,Walmart,5471,Propane Tank Adapter Hose with Regulator
2023-06-21T00:00:00,,,Vance Jensen,Walmart,5242,Egg Ring Tray 6 Round Sections
2023-05-26T00:00:00,,96,Vance Jensen,Walmart,5151,Stainless Steel Butter Roller
2023-05-26T00:00:00,,1410,Vance Jensen,Walmart,4123,4123 Blackstone Griddle Spray
2023-05-26T00:00:00,,768,Vance Jensen,Walmart,5473,Signature Series Chef Knife
2023-05-26T00:00:00,,240,Vance Jensen,Walmart,5478,Collapsible Silicone Basting Cover
2023-06-21T00:00:00,,,Vance Jensen,Walmart,5091,5091 UNIVERSAL GRIDDLE COVER-MEDIUM
2023-06-21T00:00:00,,,Vance Jensen,Walmart,5017,REAR GREASE CUP LINER
2023-06-21T00:00:00,,,Vance Jensen,Walmart,5318,Adjustable Warming Rack
2023-07-20T00:00:00,,24,Vance Jensen,Walmart,5318,Adjustable Warming Rack
2023-07-20T00:00:00,,30,Vance Jensen,Walmart,5097,SILICONE SPATULA MAT
2023-07-20T00:00:00,,8,Vance Jensen,Walmart,5251,PANCAKE ART KIT
2023-07-20T00:00:00,,36,Vance Jensen,Walmart,5328,Magnetic Tool Holder
2023-07-20T00:00:00,,4,Vance Jensen,Walmart,5890,Stainless Steel Pizza Rocker
2023-07-20T00:00:00,,24,Vance Jensen,Walmart,5200,Round Medium Basting Cover
2023-07-20T00:00:00,,4,Vance Jensen,Walmart,5611,Pizza Peel
2023-07-21T00:00:00,,4,Vance Jensen,Walmart,5200,Round Medium Basting Cover
2023-07-21T00:00:00,,12,Vance Jensen,Walmart,5097,SILICONE SPATULA MAT
2023-07-21T00:00:00,,2,Vance Jensen,Walmart,5251,PANCAKE ART KIT
2022-07-12T00:00:00,,,Vance Jensen,Walmart,5229,Griddle Spatula Set - 2 piece (Walmart Exclusive)
2022-07-12T00:00:00,,,Vance Jensen,Walmart,5163,Side Shelf Cutting Board-Large Units
2022-07-12T00:00:00,,,Vance Jensen,Walmart,4123,4123 Blackstone Griddle Spray
2022-07-12T00:00:00,,,Vance Jensen,Walmart,4122,"4122 Blackstone Tequila Lime Seasoning, 7.4 ounces"
2022-07-12T00:00:00,,,Vance Jensen,Walmart,4121,"4121 Blackstone Whiskey Burger Seasoning, 9.6 ounces"
2022-07-12T00:00:00,,,Vance Jensen,Walmart,5114,Knit Griddle Gloves with Silicone Grip- 2 Pack
2022-07-12T00:00:00,,,Vance Jensen,Walmart,5471,Propane Tank Adapter Hose with Regulator
2022-07-12T00:00:00,,,Vance Jensen,Walmart,5303,Tote and Container System
2022-07-12T00:00:00,,,Vance Jensen,Walmart,4138,Griddle Degreaser Cleaner
2022-07-12T00:00:00,,,Vance Jensen,Walmart,5473,Signature Series Chef Knife
2022-07-12T00:00:00,,,Vance Jensen,Walmart,4201,Griddle Ready Sear & Serve - Korean Sweet Fire
2022-07-12T00:00:00,,,Vance Jensen,Walmart,5332,Adventure Ready 3pc Tool Kit
2023-06-21T00:00:00,,,Vance Jensen,Walmart,1529,"BLACKSTONE 28"" GRIDDLE COVER"
2023-06-21T00:00:00,,,Vance Jensen,Walmart,5097,SILICONE SPATULA MAT
2022-07-12T00:00:00,,,Vance Jensen,Walmart,5566,Adventure Ready 22in Griddle Carry Bag
2022-07-13T00:00:00,,,Vance Jensen,Walmart,1863,"Original 36"" Upgraded Griddle Cooking Station W/Hard Cover"
2022-07-13T00:00:00,,672,Vance Jensen,Walmart,5229,Griddle Spatula Set - 2 piece (Walmart Exclusive)
2022-07-13T00:00:00,,16128,Vance Jensen,Walmart,4114,GRIDDLE SEASONING & CONDITIONER
2022-07-13T00:00:00,,4500,Vance Jensen,Walmart,5237,"BLKST SM GRIDDLE PRESS
"
2022-07-13T00:00:00,,120,Vance Jensen,Walmart,5478,Collapsible Silicone Basting Cover
2022-07-13T00:00:00,,156,Vance Jensen,Walmart,5400,Infrared Thermometer and Probe Combo
2022-07-13T00:00:00,,1320,Vance Jensen,Walmart,5370,4 Piece Professional Breakfast Kit
2022-07-13T00:00:00,,120,Vance Jensen,Walmart,5565,Adventure Ready 17in Griddle Carry Bag
2022-07-13T00:00:00,,1728,Vance Jensen,Walmart,5332,Adventure Ready 3pc Tool Kit
2023-06-21T00:00:00,,,,Walmart,RP 94553,RP 94553 -- 2006 Front Hinge
2023-06-21T00:00:00,,,,Walmart,RP 94554,RP 94554 -- 2006 Rear Hinge
2023-06-21T00:00:00,,,,Walmart,RP 91067,RP 91067 -- 1820/2007 Hood Stopping Peg
2022-07-13T00:00:00,,,Vance Jensen,Walmart,4138,Griddle Degreaser Cleaner
2022-07-13T00:00:00,,,Vance Jensen,Walmart,5433,Adventure Ready Knife Roll
2022-07-13T00:00:00,,,Vance Jensen,Walmart,5328,Magnetic Tool Holder
2023-05-25T00:00:00,,216,Vance Jensen,Walmart,5097,SILICONE SPATULA MAT
2023-05-26T00:00:00,,24,Vance Jensen,Walmart,5097,SILICONE SPATULA MAT
2023-05-25T00:00:00,,1,Vance Jensen,Walmart,5244,"17"" TABLETOP GRIDDLE BACKPACK"
2023-05-24T00:00:00,,16,Vance Jensen,Walmart,5003,"BLACKSTONE 28"" HARD COVER"
2023-05-25T00:00:00,,390,Vance Jensen,Walmart,1529,"BLACKSTONE 28"" GRIDDLE COVER"
2023-05-25T00:00:00,,66,Vance Jensen,Walmart,5328,Magnetic Tool Holder
2023-05-25T00:00:00,,12,Vance Jensen,Walmart,5308,Suprema Pizza Ladle
2023-05-25T00:00:00,,16,Vance Jensen,Walmart,5611,Pizza Peel
2023-05-26T00:00:00,,2,Vance Jensen,Walmart,5244,"17"" TABLETOP GRIDDLE BACKPACK"
2023-05-25T00:00:00,,2,Vance Jensen,Walmart,5251,PANCAKE ART KIT
2023-05-25T00:00:00,,12,Vance Jensen,Walmart,5195,Signature Griddle Spatula
2023-06-21T00:00:00,,,Vance Jensen,Walmart,5710,17/22in Tabletop Stand (color box packaging)
2023-06-22T00:00:00,,,Vance Jensen,Walmart,5129,Scrubbing Replacement Pads - 5 pack
2023-05-29T00:00:00,,3558,Vance Jensen,Walmart,5091,5091 UNIVERSAL GRIDDLE COVER-MEDIUM
2023-03-08T00:00:00,,685,Vance Jensen,Walmart,8000,"17"" Electric Tabletop Griddle"
2023-02-28T00:00:00,,1639,Vance Jensen,Walmart,8000,"17"" Electric Tabletop Griddle"
2023-03-13T00:00:00,,1426,Vance Jensen,Walmart,8000,"17"" Electric Tabletop Griddle"
2023-02-28T00:00:00,,1103,Vance Jensen,Walmart,8003,E-Series 22in Electric Tabletop Griddle w/Cart Bundle
2023-03-04T00:00:00,,2497,Vance Jensen,Walmart,8003,E-Series 22in Electric Tabletop Griddle w/Cart Bundle
2023-03-06T00:00:00,,1332,Vance Jensen,Walmart,8003,E-Series 22in Electric Tabletop Griddle w/Cart Bundle
2023-03-07T00:00:00,,2050,Vance Jensen,Walmart,8000,"17"" Electric Tabletop Griddle"
2022-12-12T00:00:00,,8652,Vance Jensen,Walmart,5343,Griddle Scraper
2022-12-12T00:00:00,,12406,Vance Jensen,Walmart,5394,6 Piece Deluxe Griddle Kit
2022-12-12T00:00:00,,1404,Vance Jensen,Walmart,5318,Adjustable Warming Rack
2022-12-12T00:00:00,,18816,Vance Jensen,Walmart,5129,Scrubbing Replacement Pads - 5 pack
2022-12-05T00:00:00,,3120,Vance Jensen,Walmart,5242,Egg Ring Tray 6 Round Sections
2022-12-12T00:00:00,,4512,Vance Jensen,Walmart,5412,Press and Sear Burger Kit
2022-12-12T00:00:00,,3700,Vance Jensen,Walmart,5357,5 Piece Original Griddle Kit
2022-12-05T00:00:00,,1688,Vance Jensen,Walmart,5284,28 inch Griddle Cover ProSeries Jr.
2022-12-15T00:00:00,,11808,Vance Jensen,Walmart,1528,"BLACKSTONE 36"" GRIDDLE COVER"
2022-12-05T00:00:00,,4851,Vance Jensen,Walmart,5091,5091 UNIVERSAL GRIDDLE COVER-MEDIUM
2022-12-12T00:00:00,,634,Vance Jensen,Walmart,5263,5263 Griddle Tool Caddy
2022-07-14T00:00:00,,,Vance Jensen,Walmart,5225,Hamburger Spatula - Solid Blade
2022-07-14T00:00:00,,,Vance Jensen,Walmart,5153,DELUXE TACO RACK
2022-07-14T00:00:00,,,Vance Jensen,Walmart,5249,Natural Gas Conversion Kit - Large items (WM)
2022-07-14T00:00:00,,,Vance Jensen,Walmart,5163,Side Shelf Cutting Board-Large Units
2022-07-14T00:00:00,,,Vance Jensen,Walmart,4121,"4121 Blackstone Whiskey Burger Seasoning, 9.6 ounces"
2022-07-14T00:00:00,,,Vance Jensen,Walmart,5073,"BLKST SQUEEZE BOTTLES
"
2022-07-14T00:00:00,,,Vance Jensen,Walmart,5400,Infrared Thermometer and Probe Combo
2022-07-14T00:00:00,,,Vance Jensen,Walmart,5565,Adventure Ready 17in Griddle Carry Bag
2022-07-14T00:00:00,,,Vance Jensen,Walmart,5325,Collapsible Breakfast Kit
2023-06-22T00:00:00,,,,Walmart,RP 92640,RP 92640 -- Standard Grease Cup w/out Handle
2023-06-22T00:00:00,,,Vance Jensen,Walmart,5003,"BLACKSTONE 28"" HARD COVER"
2023-06-22T00:00:00,,,Vance Jensen,Walmart,5004,"BLACKSTONE 36"" HARD COVER"
2023-06-20T00:00:00,,,Vance Jensen,Walmart,5129,Scrubbing Replacement Pads - 5 pack
2023-06-23T00:00:00,,,Vance Jensen,Walmart,5003,"BLACKSTONE 28"" HARD COVER"
2023-06-23T00:00:00,,,Vance Jensen,Walmart,5004,"BLACKSTONE 36"" HARD COVER"
2023-06-23T00:00:00,,,Vance Jensen,Walmart,5097,SILICONE SPATULA MAT
2023-06-23T00:00:00,,,Vance Jensen,Walmart,5611,Pizza Peel
2022-07-15T00:00:00,,,Vance Jensen,Walmart,5228,SCRAPER TONGS
2022-07-15T00:00:00,,,Vance Jensen,Walmart,5251,PANCAKE ART KIT
2022-07-15T00:00:00,,,Vance Jensen,Walmart,5480,Air Fryer Trivet w/foldable legs (2-pack)
2022-07-15T00:00:00,,,Vance Jensen,Walmart,5328,Magnetic Tool Holder
2022-11-23T00:00:00,,752,Vance Jensen,Walmart,5004,"BLACKSTONE 36"" HARD COVER"
2022-11-23T00:00:00,,281,Vance Jensen,Walmart,5003,"BLACKSTONE 28"" HARD COVER"
2022-11-24T00:00:00,,4,Vance Jensen,Walmart,5318,Adjustable Warming Rack
2022-07-16T00:00:00,,,Vance Jensen,Walmart,5686,25pc AE Kit
2023-09-05T00:00:00,,5464,Vance Jensen,Walmart,5875,25pc AE Kit
2023-08-17T00:00:00,,10008,Vance Jensen,Walmart,5875,25pc AE Kit
2023-08-18T00:00:00,,4388,Vance Jensen,Walmart,5875,25pc AE Kit
2023-08-23T00:00:00,,8192,Vance Jensen,Walmart,5875,25pc AE Kit
2023-08-19T00:00:00,,6132,Vance Jensen,Walmart,5875,25pc AE Kit
2023-08-10T00:00:00,,5748,Vance Jensen,Walmart,5875,25pc AE Kit
2022-07-18T00:00:00,,,Vance Jensen,Walmart,2166,Adventure Ready 22in Griddle
2022-07-18T00:00:00,,,Vance Jensen,Walmart,5003,"BLACKSTONE 28"" HARD COVER"
2022-07-18T00:00:00,,,Vance Jensen,Walmart,5004,"BLACKSTONE 36"" HARD COVER"
2022-07-18T00:00:00,,,Vance Jensen,Walmart,5228,SCRAPER TONGS
2022-07-18T00:00:00,,,Vance Jensen,Walmart,5480,Air Fryer Trivet w/foldable legs (2-pack)
2022-07-18T00:00:00,,,Vance Jensen,Walmart,5251,PANCAKE ART KIT
2022-07-18T00:00:00,,,Vance Jensen,Walmart,5097,SILICONE SPATULA MAT
2023-06-26T00:00:00,,,Vance Jensen,Walmart,5129,Scrubbing Replacement Pads - 5 pack
2023-06-26T00:00:00,,,Vance Jensen,Walmart,5005,Pro Series 36in Griddle Cover
2022-11-23T00:00:00,,72,Vance Jensen,Walmart,1529,"BLACKSTONE 28"" GRIDDLE COVER"
2022-11-23T00:00:00,,1680,Vance Jensen,Walmart,4100,"4100 Blackstone All Purpose Seasoning, 7.3 ounces"
2022-11-23T00:00:00,,720,Vance Jensen,Walmart,4109,"4109 Blackstone Cajun Seasoning, 8.3 ounces"
2022-11-23T00:00:00,,1680,Vance Jensen,Walmart,4107,"4107 Blackstone Steakhouse Seasoning, 7.3 ounces"
2022-11-23T00:00:00,,72,Vance Jensen,Walmart,5151,Stainless Steel Butter Roller
